Year,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,SOURCE_DETAIL,BASE_PER,Value
2006,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,491267.384
2007,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,641870.17
2008,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,609316.372
2009,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,786519.307
2010,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,602733.961
2011,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,825934.302
2012,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1039473.642
2013,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1051477.661
2014,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1323172.708
2015,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1747228.723
2016,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2039139.486
2017,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1520975.985
2018,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1323833.94485
2019,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1393904.88244
2020,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1386314.29327
2021,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1382053.01519
2022,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1378856.88214
2023,EN_MAT_DOMCMPT,231,MF21,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1374062.89195
2000,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,728417.80382
2001,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,943856.5445
2002,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1257274.6938
2003,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,950096.65332
2004,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,834628.74057
2005,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,995268.15506
2006,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,974262.67234
2007,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,989734.0123
2008,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1058626.06372
2009,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1122438.93554
2010,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1748524.14348
2011,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2836750.55953
2012,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2994745.49929
2013,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2686053.4022
2014,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2536952.68669
2015,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2290909.60108
2016,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2287632.29167
2017,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1604145.71141
2018,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1322784.37782
2019,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,884872.17729
2020,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1759660.41042
2021,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,1965258.64423
2022,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2116552.80762
2023,EN_MAT_DOMCMPT,231,MF22,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,2272694.33673
2000,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,7760192.904
2001,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,8485903.805
2002,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,7987026.05905
2003,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,11561911.67985
2004,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,12975114.85655
2005,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,14355791.54385
2006,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,15952882.40225
2007,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,21704829.2579
2008,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,23091856.0627
2009,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,29092375.17
2010,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,23614989.2457
2011,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,28202144.4238
2012,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,36487875.57846
2013,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,30199868.74242
2014,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,17815762.78469
2015,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,43505324.88607
2016,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,57906403.77267
2017,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,63485274.47071
2018,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,66027786.11344
2019,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,66749476.88141
2020,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,67456276.02321
2021,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,70279644.26354
2022,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,72107824.09182
2023,EN_MAT_DOMCMPT,231,MF3,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,75673366.84067
2000,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2001,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2002,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2003,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2004,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2005,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2006,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2007,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2008,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,15000.0
2009,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,43000.0
2010,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,61000.0
2011,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,162000.0
2012,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,224000.0
2013,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,291000.0
2014,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,405000.0
2015,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,411000.0
2016,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,528000.0
2017,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,582000.0
2018,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,420000.0
2019,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,454785.0
2020,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,772729.0
2021,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,791406.42951
2022,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,799492.48013
2023,EN_MAT_DOMCMPT,231,MF4,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,820580.47371
2000,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2001,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2002,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2003,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2004,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2005,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2006,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2007,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,0.0
2008,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,15000.0
2009,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,43000.0
2010,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,61000.0
2011,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,162000.0
2012,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,224000.0
2013,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,291000.0
2014,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,405000.0
2015,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,411000.0
2016,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,528000.0
2017,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,582000.0
2018,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,420000.0
2019,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,454785.0
2020,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,772729.0
2021,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,791406.42951
2022,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,799492.48013
2023,EN_MAT_DOMCMPT,231,MF41,T,2025-05-21T00:00:00,A,0,2023,WESR / Global Material Flows Database,,820580.47371
